Entity.ID,Entity.Name,SP_COUNTRY_NAME,SNL_INDUSTRY,Region
100356,Midlantic Corp. (NASDAQGM:MIDL),USA,Bank,New Jersey
100835,"MidSouth Bancorp, Inc. (NYSE:MSL)",USA,Bank,Louisiana
4091446,MidSouth Bank,USA,Bank,Louisiana
1021556,"Midwest Banc Holdings, Inc. (OTCPK:MBHI.Q)",USA,Bank,Illinois
4200898,"Midwest Bancshares, Inc.",USA,Bank,Illinois
100060,"Midwest Financial Group, Inc.",USA,Bank,Iowa
100810,MidWestOne Financial Group Inc. (NASDAQGM:OSKY),USA,Bank,Iowa
1021746,"MidWestOne Financial Group, Inc. (NASDAQGS:MOFG)",USA,Bank,Iowa
1004947,Millennium Bank,USA,Bank,Virginia
1984027,Millennium Bank (NASDAQGM:MLBK),USA,Bank,California
4050723,Millennium Bankshares Corporation (OTCEM:MBVA),USA,Bank,Virginia
4074280,"Minden Bancorp, Inc.",USA,Bank,Louisiana
100617,"Mineral King Bancorp, Inc.",USA,Bank,California
1015225,Miners and Merchants Bank,USA,Bank,Montana
1015825,Miners Bank of Lykens,USA,Bank,Pennsylvania
1012346,Minotola National Bank (OTCPK:MTLA),USA,Bank,New Jersey
1011392,Minster Bank,USA,Bank,Ohio
4053356,Minster Financial Corp. (OTCEM:MTFC),USA,Bank,Ohio
4143157,Mirae Bancorp,USA,Bank,California
4066172,Mirae Bank,USA,Bank,California
4074267,Mission Bancorp (OTCPK:MSBC),USA,Bank,California
1984028,Mission Bank,USA,Bank,California
4064994,Mission Community Bancorp (OTCPK:MISN),USA,Bank,California
1974013,Mission Community Bank,USA,Bank,California
1010388,Mission National Bank,USA,Bank,California
4104963,Mission Oaks Bancorp,USA,Bank,California
4054044,Mission Oaks National Bank,USA,Bank,California
4104197,Mission Valley Bancorp (OTCQX:MVLY),USA,Bank,California
4056852,Mission Valley Bank,USA,Bank,California
1027674,Mission-Valley Bancorp,USA,Bank,California
100558,"Mississippi Valley Bancshares, Inc. (NASDAQGM:MVBI)",USA,Bank,Mississippi
100528,"MNB Bancshares, Inc. (NASDAQGM:MNBB)",USA,Bank,Ohio
1024605,MNB Corporation,USA,Bank,Michigan
4090768,MNB Holdings Corporation (OTCQB:MNBO),USA,Bank,Minnesota
100359,"MNC Financial, Inc.",USA,Bank,Maryland
100433,MNSN Holdings Inc. (PSGM:MNSH),USA,Bank,Georgia
1023383,"Mojave Desert Bank, National Association",USA,Bank,California
4050691,Monarch Bank,USA,Bank,Virginia
4074336,Monarch Community Bancorp Inc. (OTCPK:MCBF),USA,Bank,Michigan
4135753,"Monarch Financial Holdings, Inc.",USA,Bank,North Carolina
100619,"Monocacy Bancshares, Inc. (NASDAQGM:MNOC)",USA,Bank,Maryland
1021582,Monroe Bancorp,USA,Bank,Indiana
100620,Monroe Bank & Trust,USA,Bank,Michigan
1022575,"Morris State Bancshares, Inc. (OTCQX:MBLU)",USA,Bank,Georgia
4095691,Mother Lode Bank,USA,Bank,California
1025146,Mount Airy Main,USA,Bank,North Carolina
4091658,Mountain 1st Bank & Trust Company,USA,Bank,North Carolina
4084556,Mountain Bancshares Inc.,USA,Bank,Georgia
1023970,Mountain Bank Holding Company (OTCBB:MNBH),USA,Bank,Michigan
4137043,"Mountain Commerce Bancorp, Inc. (OTCQX:MCBI)",USA,Bank,Tennessee
4080422,Mountain National Bancshares Inc. (OTCPK:MNBT),USA,Bank,Tennessee
1025173,Mountain National Bank,USA,Bank,Arizona
4107862,"Mountain Pacific Bancorp, Inc. (OTCPK:MPCB)",USA,Bank,Washington
10787462,Mountain Pacific Bank,USA,Bank,Washington
100553,Mountain Parks Financial Corp. (NASDAQGM:MPFC),USA,Bank,Colorado
4102648,"Mountain Valley Bancshares, Inc. (OTCPK:MTVB)",USA,Bank,Georgia
1024437,Mountain West Financial Corp.,USA,Bank,Utah
1022441,"Mountain-Valley Bancshares, Inc. (Elkins, WV)",USA,Bank,West Virginia
1032561,MountainBank,USA,Bank,North Carolina
4065126,MountainBank Financial Corp. (NASDAQGM:MBFC),USA,Bank,North Carolina
100366,"Mountaineer Bankshares of West Virginia, Inc.",USA,Bank,West Virginia
100787,Moxham Bank Corporation (NASDAQGM:MOXB),USA,Bank,Pennsylvania
4120492,"MPB BHC, INC.",USA,Bank,Pennsylvania
1022285,MUFG Americas Holdings Corporation,USA,Bank,New York
100357,Multibank Financial Corp. (NASDAQGM:MLTF),USA,Bank,Indiana
1022254,"Muncy Bank Financial, Inc. (OTCPK:MYBF)",USA,Bank,Pennsylvania
100683,Muncy Columbia Financial Corporation (OTCQX:CCFN),USA,Bank,South Carolina
1974216,Murfreesboro Bancorp Inc,USA,Bank,Tennessee
4050583,"MutualFirst Financial, Inc. (NASDAQGM:MFSF)",USA,Bank,Indiana
1991049,"MVB Bank, Inc.",USA,Bank,West Virginia
4093237,MVB Financial Corp. (NASDAQCM:MVBF),USA,Bank,West Virginia
4152089,Nano Banc,USA,Bank,California
1016744,Napa National Bancorp,USA,Bank,California
100387,Napa Valley Bancorp (NYSEAM:NVB),USA,Bank,California
1022337,Nara Bank,USA,Bank,California
113353,National Aircraft Finance Company,USA,Bank,Connecticut
100802,"National American Bancorp, Inc.",USA,Bank,Texas
1018589,National Bancorp,USA,Bank,Florida
100370,"National Bancorp of Alaska, Inc.",USA,Bank,Alaska
100874,National Bancshares Corporation,USA,Bank,Ohio
100011,National Bancshares Corporation of Texas (NYSEAM:NBT),USA,Bank,Texas
4057395,"National Bancshares, Inc.",USA,Bank,Alabama
4244066,National Bank Holdings Corporation (NYSE:NBHC),USA,Bank,Colorado
1015051,National Bank of Florida (OTCPK:NABF),USA,Bank,Florida
1015490,National Bank of Hastings,USA,Bank,Michigan
100895,"National Bankshares, Inc. (NASDAQCM:NKSH)",USA,Bank,Virginia
1013751,"National Capital Bancorp, Inc. (OTCPK:NACB)",USA,Bank,District of Columbia
100376,National City Bancorp (NASDAQGM:NCBM),USA,Bank,Indiana
100378,National City Corp.,USA,Bank,Ohio
100375,National Commerce Financial Corporation (NYSE:NCF),USA,Bank,Tennessee
100377,National Community Banks Inc (NASDAQGM:NCBR),USA,Bank,New Jersey
100383,"National Penn Bancshares, Inc.",USA,Bank,Pennsylvania
4092496,Nature Coast Bank,USA,Bank,Florida
111698547,"NB Bancorp, Inc. (NASDAQCM:NBBK)",USA,Bank,Massachusetts
1017827,NB&T Financial Group Inc. (NASDAQGM:NBTF),USA,Bank,Ohio
1018108,NBank Corp.,USA,Bank,Georgia
1006965,"NBC Bancorp, Inc. (OTCPK:NCXS)",USA,Bank,Tennessee
1018469,NBC Bank Corp (NASDAQGM:NBCB),USA,Bank,Oklahoma
100385,NBSC Corporation (NASDAQGM:NSCB),USA,Bank,South Carolina
100374,NBT Bancorp Inc. (NASDAQGS:NBTB),USA,Bank,New York
102591,NCF Financial Corporation,USA,Bank,Tennessee
1020451,"Neffs Bancorp, Inc. (OTCPK:NEFB)",USA,Bank,Pennsylvania
4076891,"Neighbors Bancshares, Inc.",USA,Bank,Kansas
1005764,Nevada Banking Company,USA,Bank,Nevada
100064,Nevada National Bancorporation,USA,Bank,Nevada
100621,New Canaan Bank and Trust Company (NASDAQGM:NECA),USA,Bank,Connecticut
4045817,New Commerce Bancorp (NASDAQGM:NCBS),USA,Bank,South Carolina
100373,"New England Bancorp, Incorporated",USA,Bank,Massachusetts
4073932,New England Bancshares Inc. (NASDAQGM:NEBS),USA,Bank,Connecticut
4050908,New England Bank,USA,Bank,Connecticut
100627,"New England Community Bancorp, Inc. (NASDAQGM:NECB)",USA,Bank,Connecticut
101128,New Era Bank,USA,Bank,Missouri
101199,"New Iberia Bancorp, Inc. (NYSEAM:NIB)",USA,Bank,Louisiana
4143187,New Jersey Community Bank (OTCPK:NJCB),USA,Bank,New Jersey
1984032,"New Peoples Bank, Inc.",USA,Bank,Virginia
4073234,"New Peoples Bankshares, Inc. (OTCPK:NWPP)",USA,Bank,Virginia
6545336,New Resource Bancorp,USA,Bank,California
4112585,New Resource Bank,USA,Bank,California
1020297,"New Tripoli Bancorp, Inc. (OTCPK:NTBP)",USA,Bank,Pennsylvania
1032844,"New Windsor Bancorp, Inc.",USA,Bank,Maryland
1022729,New York Commercial Bank,USA,Bank,New York
100346,NewBridge Bancorp,USA,Bank,California
4097852,NewDominion Bank (OTCPK:NDMN),USA,Bank,North Carolina
4072715,"Newnan Coweta Bancshares, Inc.",USA,Bank,Georgia
4423700,"NewtekOne, Inc. (NASDAQGM:NEWT)",USA,Bank,New York
1016866,Newton Financial Corp. (NASDAQGM:NWFC),USA,Bank,New Jersey
4050463,Nexity Financial Corporation (OTCEM:NXTY.Q),USA,Bank,Alabama
1023084,NI Bancshares Corporation,USA,Bank,Illinois
4076774,"Nicolet Bankshares, Inc. (NYSE:NIC)",USA,Bank,Wisconsin
4053237,Nmb Financial Corp (OTCPK:NMBF),USA,Bank,Nevada
1974123,NMBT Corp. (NASDAQGM:NMBT),USA,Bank,New Mexico
4092908,Noble Community Bank,USA,Bank,Pennsylvania
4080893,NorCal Community Bancorp,USA,Bank,California
1984035,North Atlanta National Bank,USA,Bank,Georgia
1023429,"North Bancorp, Inc. (NASDAQGM:NBCP)",USA,Bank,Louisiana
1019852,North Bay Bancorp,USA,Bank,California
4051357,North Bay Bancorp,USA,Bank,California
102446,"North Central Bancshares, Inc.",USA,Bank,Iowa
1022951,North Coast Bank NA,USA,Bank,California
100622,North County Bancorp (NASDAQGM:NCBH),USA,Bank,California
1010055,North Dallas Bank & Trust Co. (OTCPK:NODB),USA,Bank,Texas
1022545,"North East Bancshares, Inc. (OTCPK:NEBI)",USA,Bank,Pennsylvania
100380,"North Fork Bancorporation, Inc.",USA,Bank,New York
4077775,North State Bancorp,USA,Bank,North Carolina
1012446,North State National Bank (NASDAQGM:NSTN),USA,Bank,North Carolina
100822,North Valley Bancorp,USA,Bank,California
4096785,Northeast Bancorp,USA,Bank,Connecticut
100372,"Northeast Bancorp, Inc. (NASDAQGM:NBIC)",USA,Bank,New Hampshire
101687,Northeast Bank (NASDAQGM:NBN),USA,Bank,Maine
102517,"Northeast Indiana Bancorp, Inc. (OTCQB:NIDB)",USA,Bank,Indiana
1024371,Northern Bank of Commerce (NASDAQGM:NBOC),USA,Bank,New Hampshire
1024860,"Northern California Bancorp, Inc.",USA,Bank,California
1019699,Northern Empire Bancshares (NASDAQGM:NREB),USA,Bank,California
100623,Northern Illinois Financial Corporation,USA,Bank,Illinois
1019099,"Northern Lehigh Bancorp, Inc. (NASDAQGM:NOLE)",USA,Bank,Pennsylvania
1022541,"Northern New York Bancorp, Inc. (OTCPK:NTHN)",USA,Bank,New York
4039122,Northern Star Financial Inc.,USA,Bank,Minnesota
100809,Northern States Financial Corporation,USA,Bank,Illinois
100386,Northern Trust Corporation (NASDAQGS:NTRS),USA,Bank,Illinois
4050697,"Northpointe Bancshares, Inc. (NYSE:NPB)",USA,Bank,Michigan
4073343,"Northrim BanCorp, Inc. (NASDAQGS:NRIM)",USA,Bank,Alaska
100384,Northrim Bank,USA,Bank,Alaska
4099646,"Northside Bancshares, Inc.",USA,Bank,Georgia
4094980,NorthStar Financial Corp. (NASDAQGM:NHST),USA,Bank,New Hampshire
1974201,Northumberland Bancorp,USA,Bank,Michigan
1137112,"Northway Financial, Inc.",USA,Bank,New Hampshire
1024024,"Northwest Bancorporation, Inc. (OTCPK:NBCT)",USA,Bank,Washington
1137118,"Northwest Bancshares, Inc. (NASDAQGS:NWBI)",USA,Bank,Pennsylvania
1982063,Northwest Bank & Trust Company,USA,Bank,Iowa
4085147,Northwest Commercial Bank,USA,Bank,Washington
100341,"Norwest Indiana, Inc.",USA,Bank,Indiana
1024923,Norwood Financial Corp. (NASDAQGM:NWFL),USA,Bank,Pennsylvania
100563,NSD Bancorp Inc. (NASDAQGM:NSDB),USA,Bank,Pennsylvania
4066345,NWB Financial Corp. (NASDAQGM:NWBF),USA,Bank,Oregon
1022473,O.A.K. Financial Corporation,USA,Bank,Michigan
101198,Oak Hill Financial Inc. (NASDAQGM:OAKF),USA,Bank,Ohio
4160431,"Oak Ridge Financial Services, Inc. (OTCPK:BKOR)",USA,Bank,North Carolina
4206680,Oak Valley Bancorp (NASDAQCM:OVLY),USA,Bank,California
1023324,Oak Valley Community Bank,USA,Bank,California
4190014,"Oak View Bankshares, Inc. (OTCPK:OAKV)",USA,Bank,Virginia
4387988,Oakworth Capital Inc. (OTCQX:OAKC),USA,Bank,Alabama
4409468,OCB Bancorp,USA,Bank,California
4549831,Occidente International Corporation,USA,Bank,Florida
1019772,Ocean National Corporation,USA,Bank,Massachusetts
102614,OceanFirst Financial Corp. (NASDAQGS:OCFC),USA,Bank,New Jersey
4045876,Oconee Financial Corporation (OTCQX:OSBK),USA,Bank,South Carolina
1024695,"Oconomowoc Bancshares, Inc. (OTCEM:OCNB)",USA,Bank,Wisconsin
1032005,OFG Bancorp (NYSE:OFG),USA,Bank,Puerto Rico
4106960,Ohana Pacific Bank (OTCPK:OHPB),USA,Bank,Hawaii
100389,Ohio Bancorp,USA,Bank,Ohio
1024844,"Ohio Heritage Bancorp, Inc.",USA,Bank,Ohio
4051079,Ohio Legacy Corp (OTCPK:OLCB),USA,Bank,Ohio
1025073,"Ohio State Bancshares, Inc.",USA,Bank,Ohio
1023841,Ohio Valley Banc Corp. (NASDAQGM:OVBC),USA,Bank,Ohio
4101228,Ojai Community Bank,USA,Bank,California
4147997,Old Dominion National Bank,USA,Bank,Virginia
4073168,"Old Florida Bankshares, Inc.",USA,Bank,Florida
1006305,Old Forge Bank,USA,Bank,Pennsylvania
4086576,Old Harbor Bank (OTCPK:OHBK),USA,Bank,California
100390,Old Kent Financial Corporation (NYSE:OK),USA,Bank,Michigan
4088384,"Old Line Bancshares, Inc.",USA,Bank,Maryland
1022419,Old Line Bank,USA,Bank,Maryland
100391,Old National Bancorp (NASDAQGS:ONB),USA,Bank,Indiana
101228,Old North State Bank (NASDAQGM:ONSB),USA,Bank,North Carolina
1017985,Old Point Financial Corporation,USA,Bank,Virginia
100625,"Old Second Bancorp, Inc. (NASDAQGS:OSBC)",USA,Bank,Illinois
100581,Old York Road Bancorp Inc. (NASDAQGM:BOYR),USA,Bank,Pennsylvania
1009074,Olde Port Bank & Trust Company,USA,Bank,New Hampshire
100392,Omega Financial Corporation,USA,Bank,Pennsylvania
1027824,"OMNI Bancshares, Inc.",USA,Bank,Louisiana
4053862,"Omni Financial Services, Inc. (OTCEM:OFSI)",USA,Bank,Louisiana
100533,"ONBANCorp, Inc. (NASDAQGM:ONBK)",USA,Bank,New York
100394,"One Valley Bancorp, Inc. (NYSE:OV)",USA,Bank,West Virginia
1016880,"Oneida Valley Bancshares, Inc. (NASDAQGM:ONVB)",USA,Bank,New York
4694652,OP Bancorp (NASDAQGM:OPBK),USA,Bank,California
4104868,Open Bank,USA,Bank,California
4053572,OptimumBank,USA,Bank,Florida
4092847,"OptimumBank Holdings, Inc. (NYSEAM:OPHC)",USA,Bank,Florida
1023944,Opus Bank,USA,Bank,California
1006247,Orange Bank & Trust Company,USA,Bank,New York
4149856,Orange Community Bancorp (NASDAQGM:OCBK),USA,Bank,California
4055816,Orange Community Bank,USA,Bank,California
4163597,"Orange County Bancorp, Inc. (NASDAQCM:OBT)",USA,Bank,New York
4086882,Orange County Business Bank,USA,Bank,California
100630,Orange National Bancorp (NASDAQGM:OGNB),USA,Bank,California
4228610,"Oregon Bancorp, Inc. (OTCPK:ORBN)",USA,Bank,Oregon
4085148,Oregon Coast Bank,USA,Bank,Oregon
4086664,Oregon Pacific Bancorp (OTCPK:ORPB),USA,Bank,Oregon
1006055,Oregon Pacific Banking Co.,USA,Bank,Oregon
1023406,"Origin Bancorp, Inc. (NYSE:OBK)",USA,Bank,Louisiana
100631,"Orrstown Financial Services, Inc. (NASDAQCM:ORRF)",USA,Bank,Pennsylvania
4099717,"Ottawa Bancorp, Inc. (OTCQX:OTTW)",USA,Bank,Illinois
1022044,Oxford Bank Corporation (OTCPK:OXBC),USA,Bank,Michigan
1021599,P.T.C. Bancorp,USA,Bank,Indiana
106981,"PAB Bankshares, Inc.",USA,Bank,Georgia
4107051,Pacific Alliance Bank (OTCPK:PFBN),USA,Bank,California
100395,Pacific Bancorporation (NASDAQGM:PABC),USA,Bank,California
100400,"Pacific Bank, N.A. (NASDAQGM:PBSF)",USA,Bank,California
100652,Pacific Capital Bancorp,USA,Bank,California
100632,Pacific Capital Bancorp. (NASDAQGM:PABN),USA,Bank,California
1984150,Pacific Coast Bankers' Bancshares,USA,Bank,California
4095168,Pacific Coast National Bancorp,USA,Bank,California
4633674,Pacific Commerce Bancorp (OTCPK:PCBC),USA,Bank,California
1012435,Pacific Commerce Bank,USA,Bank,California
4073179,Pacific Commerce Bank,USA,Bank,California
1012493,Pacific Continental Bank,USA,Bank,Oregon
4049245,Pacific Continental Corporation (NASDAQGM:PCBK),USA,Bank,Oregon
102410,Pacific Crest Capital Inc. (NASDAQGM:PCCI),USA,Bank,California
4166138,Pacific Enterprise Bancorp (OTCPK:PEBN),USA,Bank,California
1032879,Pacific Financial Corporation (OTCQX:PFLC),USA,Bank,Washington
100838,Pacific Heritage Bank,USA,Bank,California
4096801,Pacific International Bancorp Inc. (WA) (OTCPK:PIBW),USA,Bank,Washington
4050665,Pacific Liberty Bank (NASDAQGM:PCLB),USA,Bank,California
4055039,Pacific Mercantile Bancorp (NASDAQGM:PMBC),USA,Bank,California
1021876,Pacific National Corporation (NASDAQGM:PCNC),USA,Bank,California
1024708,Pacific Northwest Bancorp,USA,Bank,Washington
1021673,Pacific Northwest Bank,USA,Bank,Washington
109020,"Pacific Premier Bancorp, Inc.",USA,Bank,California
4074324,Pacific State Bancorp,USA,Bank,California
1020789,Pacific State Bank,USA,Bank,California
1013877,Pacific Union Bank,USA,Bank,California
4091021,Pacific Valley Bancorp (OTCPK:PVBK),USA,Bank,California
4098828,Pacific West Bancorp (OTCPK:PWBK),USA,Bank,Oregon
100413,Pacific Western Bancshares Inc. (NYSEAM:PWB),USA,Bank,California
1011975,Pacific Western National Bank,USA,Bank,California
4057671,"Pacifica Bancorp, Inc.",USA,Bank,California
1019076,Palm Bancorp,USA,Bank,Florida
1032765,Palm Beach National Holding Company,USA,Bank,Florida
1017943,"Palmetto Bancshares, Inc.",USA,Bank,South Carolina
1013883,Pan American Bank,USA,Bank,California
100839,Pan American Bank (OTCPK:PAMB),USA,Bank,California
4104274,Pan Pacific Bank,USA,Bank,California
1023911,"PanAsia Bank, National Association",USA,Bank,California
1020376,"Pandora Bancshares, Inc.",USA,Bank,Ohio
1032791,"Paradigm Bancorporation, Incorporated",USA,Bank,California
4094351,Paragon Bank,USA,Bank,North Carolina
4072049,Paragon Commercial Corporation,USA,Bank,North Carolina
4463754,"Paragon Financial Solutions, Inc. (OTCPK:PGNN)",USA,Bank,California
1011956,Parish National Bank,USA,Bank,Louisiana
4093163,Parish National Corporation,USA,Bank,Louisiana
1023394,Park Meridian Bank,USA,Bank,North Carolina
4056499,Park Meridian Financial Corporation (NASDAQGM:PMFN),USA,Bank,North Carolina
100396,Park National Corporation (NYSEAM:PRK),USA,Bank,Ohio
4120226,Park Sterling Bank,USA,Bank,North Carolina
4274392,Park Sterling Corporation,USA,Bank,North Carolina
4101917,"Parke Bancorp, Inc. (NASDAQCM:PKBK)",USA,Bank,New Jersey
1991055,Parke Bank,USA,Bank,New Jersey
4064828,Parkway Bank (OTCPK:PKWY),USA,Bank,Illinois
1022077,Partners Bancorp (NASDAQGM:PTRS),USA,Bank,Maryland
4150168,Partners Bank of California (OTCPK:PBKX),USA,Bank,California
4250977,"Pascack Bancorp, Inc.",USA,Bank,New Jersey
4065724,Pascack Community Bank,USA,Bank,New Jersey
102624,Patapsco Bancorp Inc. (NASDAQGM:PATD),USA,Bank,Maryland
1027832,"Patapsco Valley Bancshares, Inc.",USA,Bank,Maryland
1974230,"Pathfinder Bancorp, Inc. (NASDAQCM:PBHC)",USA,Bank,New York
1027856,"Pathward Financial, Inc. (NASDAQGS:CASH)",USA,Bank,South Dakota
1016137,Patrick Henry National Bank,USA,Bank,Virginia
102469,Patriot Bank Corp. (NASDAQGM:PBIX),USA,Bank,Connecticut
1025159,"Patriot Bank, National Association",USA,Bank,Tennessee
100788,"Patriot Bank, National Association",USA,Bank,Tennessee
4053180,"Patriot National Bancorp, Inc. (NASDAQGM:PNBK)",USA,Bank,Connecticut
4120341,Patriot State Bank (OTCPK:PTOK),USA,Bank,Georgia
1023982,Pavilion Bancorp Inc. (OTCBB:PVLN),USA,Bank,Michigan
7296421,PB Financial Corporation (OTCQX:PBNC),USA,Bank,North Carolina
4048394,PB Financial Services Corporation,USA,Bank,Pennsylvania
4553848,PBB Bancorp,USA,Bank,California
1981011,PBCO Financial Corporation (OTCPK:PBCO),USA,Bank,Oregon
4165699,PCB Bancorp (NASDAQGS:PCB),USA,Bank,California
4086076,PCB Bank,USA,Bank,California
4104869,Peach State Bank & Trust,USA,Bank,Georgia
4099615,"Peak Bancorp, Inc.",USA,Bank,Idaho
1137117,Peapack-Gladstone Financial Corporation (NASDAQGS:PGC),USA,Bank,New Jersey
1137119,Pelican Financial Inc. (NYSEAM:PFI),USA,Bank,Louisiana
1020043,"Pemi Bancorp, Inc.",USA,Bank,New Hampshire
1004364,Peninsula Bank of Commerce,USA,Bank,California
1005664,Peninsula Bank of San Diego (NASDAQGM:PNNB),USA,Bank,California
1019901,"Penn Bancshares, Inc.",USA,Bank,Pennsylvania
100531,"Penn Central Bancorp, Inc. (NASDAQGM:PCBC)",USA,Bank,Pennsylvania
1020496,Penn Laurel Financial Corp,USA,Bank,Pennsylvania
100067,Pennbancorp,USA,Bank,Pennsylvania
1020654,Penncore Financial Services Corporation,USA,Bank,Pennsylvania
100633,Pennrock Financial Services Corp. (NASDAQGM:PRFS),USA,Bank,Pennsylvania
100637,"Penns Woods Bancorp, Inc.",USA,Bank,Pennsylvania
4091069,Pennsylvania State Banking Co. (NASDAQGM:PLVB),USA,Bank,Pennsylvania
1137116,Penseco Financial Services Corporation,USA,Bank,Pennsylvania
1974228,People's Community Capital Corporation (NASDAQGM:PPLM),USA,Bank,Georgia
4147129,"People's United Financial, Inc.",USA,Bank,Connecticut
1016775,Peoples Bancorp (OTCEM:PPBB),USA,Bank,Ohio
100532,Peoples Bancorp Inc. (NASDAQGS:PEBO),USA,Bank,Ohio
4050385,"Peoples Bancorp of North Carolina, Inc. (NASDAQGM:PEBK)",USA,Bank,North Carolina
1032860,"Peoples Bancorp, Inc. (OTCPK:PEBC)",USA,Bank,Alabama
1027655,Peoples Bancorporation,USA,Bank,Alabama
1023667,"Peoples Bancorporation, Inc.",USA,Bank,Tennessee
100639,"Peoples BancTrust Company, Inc.",USA,Bank,Alabama
1011001,Peoples Bank,USA,Bank,West Virginia
100578,Peoples Bank Corporation of Indianapolis (NASDAQGM:PPLS),USA,Bank,Indiana
1136043,Peoples Bank of East Tennessee,USA,Bank,Tennessee
1011494,Peoples Bank of Elkton,USA,Bank,Maryland
1005663,Peoples Bank of Oxford,USA,Bank,North Carolina
4073784,Peoples Bank of Virginia,USA,Bank,Virginia
1024747,"Peoples Bankshares, Inc. (OTCPK:PBVA)",USA,Bank,Virginia
100930,Peoples Financial Corp. Inc. (NASDAQGM:PPFN),USA,Bank,New Jersey
1020463,Peoples Financial Corporation,USA,Bank,Mississippi
1019929,Peoples Financial Corporation (OTCQX:PFBX),USA,Bank,Mississippi
1020405,Peoples Financial Services Corp. (NASDAQGS:PFIS),USA,Bank,Pennsylvania
100402,Peoples First Corporation (NASDAQGM:PFKY),USA,Bank,Kentucky
4054408,Peoples First Inc. (NASDAQGM:PPFR),USA,Bank,South Carolina
1020747,Peoples Ltd. (OTCPK:PPLL),USA,Bank,Virginia
100640,Peoples Mid-Illinois Corporation,USA,Bank,Illinois
1025128,"Peoples National Bancshares, Inc.",USA,Bank,Maryland
1006145,Peoples National Bank,USA,Bank,Virginia
1006639,Peoples National Bank of Rural Valley,USA,Bank,Pennsylvania
